path,label,pca_feature_1,pca_feature_2,pca_feature_3,pca_feature_4,pca_feature_5,pca_feature_6,pca_feature_7,pca_feature_8,pca_feature_9,pca_feature_10,pca_feature_11,pca_feature_12,pca_feature_13,pca_feature_14,pca_feature_15,pca_feature_16,pca_feature_17,pca_feature_18,pca_feature_19,pca_feature_20,pca_feature_21,pca_feature_22,pca_feature_23,pca_feature_24,pca_feature_25,pca_feature_26,pca_feature_27,pca_feature_28,pca_feature_29,pca_feature_30,pca_feature_31,pca_feature_32,pca_feature_33,pca_feature_34,pca_feature_35,pca_feature_36,pca_feature_37,pca_feature_38,pca_feature_39,pca_feature_40,pca_feature_41,pca_feature_42,pca_feature_43,pca_feature_44,pca_feature_45,pca_feature_46,pca_feature_47,pca_feature_48,pca_feature_49,pca_feature_50,pca_feature_51,pca_feature_52,pca_feature_53,pca_feature_54,pca_feature_55,pca_feature_56,pca_feature_57,pca_feature_58,pca_feature_59
s3://camilleb-projet8/donneesimages/Apple Crimson Snow/87_100.jpg,Apple Crimson Snow,-7.926668167114258,-4.453293800354004,0.6774314641952515,3.4083468914031982,2.089141368865967,-8.102753639221191,0.41317984461784363,3.7959439754486084,-5.306205749511719,1.0067415237426758,0.9712854623794556,-0.6077381372451782,-2.462895393371582,0.9863191843032837,-1.144607663154602,-0.3532855212688446,3.7610225677490234,-0.09820051491260529,3.140172004699707,2.6385953426361084,1.1496509313583374,0.8491641879081726,-2.1283135414123535,-0.8274213075637817,0.4148004353046417,-2.80214524269104,-0.06137441098690033,-0.8613526225090027,0.9613935351371765,3.014923334121704,-0.19095027446746826,-0.6145862936973572,2.158071994781494,2.1538052558898926,-0.8187219500541687,-0.7910622358322144,-1.2170228958129883,0.1497574746608734,0.7132955193519592,2.450896739959717,2.3744938373565674,1.75017249584198,1.511971354484558,-0.3102281987667084,0.31960558891296387,1.027896523475647,-0.9266562461853027,-0.6452130079269409,-1.1031206846237183,0.6330897808074951,1.019855260848999,1.8476353883743286,0.4645466208457947,-0.01621026173233986,0.22017237544059753,-0.6778638958930969,0.1785222589969635,0.753864049911499,1.0569422245025635
s3://camilleb-projet8/donneesimages/Apple Braeburn/325_100.jpg,Apple Braeburn,-13.513569831848145,-8.120969772338867,3.1721103191375732,4.514182090759277,-5.334360122680664,-8.849361419677734,-1.8534497022628784,-0.66000896692276,-3.339643716812134,3.0795347690582275,1.0076842308044434,0.037104081362485886,0.29414865374565125,0.6015792489051819,-1.6682233810424805,-0.944718599319458,3.655217170715332,0.6101710796356201,2.7877540588378906,2.448046922683716,1.9347541332244873,1.251339316368103,-2.271855354309082,-1.2355678081512451,-0.5509742498397827,-3.547583818435669,-0.6976876258850098,-1.094879388809204,0.6846692562103271,3.1924173831939697,1.4074318408966064,0.415333092212677,2.2449283599853516,2.6758346557617188,-1.2663978338241577,-0.14022229611873627,0.07774956524372101,0.4708840250968933,-0.32167506217956543,1.0814837217330933,1.6390506029129028,1.0192408561706543,0.7691302299499512,-1.1793982982635498,1.0312809944152832,2.1680307388305664,-0.3217267394065857,0.24577981233596802,-1.9902541637420654,0.9266010522842407,0.35293594002723694,1.370279312133789,-0.33703500032424927,0.5265671014785767,0.5286362171173096,-0.6301060318946838,0.3695673942565918,1.0781912803649902,0.9517636299133301
s3://camilleb-projet8/donneesimages/Apple Braeburn/327_100.jpg,Apple Braeburn,-12.627304077148438,-8.092430114746094,3.4782462120056152,4.421722888946533,-4.991698741912842,-8.40489673614502,-1.6015112400054932,-0.0651276707649231,-3.792407989501953,4.043872833251953,0.839034914970398,-0.07127688825130463,0.2674633264541626,0.14154796302318573,-1.351685643196106,-0.5286123752593994,4.362120151519775,-0.45413824915885925,3.473890542984009,1.5492018461227417,1.9798049926757812,1.1229329109191895,-2.729339838027954,-1.7215940952301025,-0.15940620005130768,-3.6793932914733887,-0.6126422882080078,-1.4820681810379028,1.7950176000595093,3.177396059036255,0.26775750517845154,-0.18031160533428192,1.7955952882766724,2.2908787727355957,-0.8261441588401794,-1.548915147781372,0.07887643575668335,-0.3030802011489868,-0.11427878588438034,1.3242260217666626,2.243938684463501,1.7352241277694702,0.11141145974397659,-0.22984278202056885,0.8309454321861267,2.0980746746063232,-0.08445221185684204,-0.4978109300136566,-2.1821210384368896,1.01443350315094,0.6029651761054993,1.4241929054260254,0.05334242060780525,-0.04451962560415268,0.8238477110862732,-1.2076464891433716,0.09577316790819168,0.9434391856193542,1.057930588722229
s3://camilleb-projet8/donneesimages/Apricot/r_321_100.jpg,Apricot,-4.929712772369385,-5.432301044464111,9.575263023376465,0.3463311195373535,-2.125548839569092,-12.837400436401367,-2.3818886280059814,5.664906978607178,-4.059877395629883,3.4262139797210693,4.683265209197998,4.2123026847839355,1.6897181272506714,6.810441970825195,-2.272545099258423,-2.1325955390930176,3.993917226791382,-1.6238048076629639,3.347625732421875,0.15912450850009918,0.982006311416626,0.11205874383449554,-2.494605302810669,2.2526135444641113,0.2881482243537903,-2.5889596939086914,0.2135826051235199,-0.1278279423713684,0.20538504421710968,2.4448299407958984,1.7565088272094727,-0.8001089692115784,2.6773841381073,1.0197471380233765,0.14654384553432465,-1.073348879814148,0.6939424872398376,0.34373679757118225,-0.010926074348390102,1.5004839897155762,1.7050803899765015,2.4985499382019043,0.9087199568748474,-0.37715044617652893,0.8350296020507812,0.9512009620666504,-0.5460466742515564,-0.500714123249054,-0.9486300945281982,0.12235802412033081,0.7190761566162109,1.8798571825027466,0.4152819514274597,0.3772898018360138,0.3634161353111267,-1.1078364849090576,-0.35634416341781616,0.358837753534317,0.7033373713493347
s3://camilleb-projet8/donneesimages/Avocado/92_100.jpg,Avocado,2.236239194869995,-14.398045539855957,5.864269256591797,-2.730280637741089,-5.990424156188965,-2.7147469520568848,1.5728927850723267,2.745389938354492,-4.0932936668396,2.9647693634033203,1.434701919555664,-1.1959524154663086,-1.852417230606079,-0.4338725507259369,-2.1115427017211914,-1.0883485078811646,7.420773983001709,-0.18934237957000732,6.1659464836120605,0.7830473780632019,2.559953451156616,-0.05761497840285301,-1.1809669733047485,1.0980010032653809,-1.261711597442627,-1.5917208194732666,-0.39617860317230225,-0.5224565863609314,-0.038831692188978195,3.328212261199951,0.743704617023468,-1.0292812585830688,1.8742376565933228,1.6521788835525513,0.5691081881523132,-1.0131492614746094,-0.9372748732566833,-0.44829726219177246,-0.7912139892578125,1.7016557455062866,1.6290196180343628,2.0246150493621826,1.9408570528030396,-1.7233494520187378,1.2228485345840454,1.5335357189178467,-0.4148554801940918,0.7011367082595825,-0.9928689002990723,0.9486109614372253,0.42481520771980286,1.5328398942947388,0.4168477952480316,-0.423272967338562,0.2143300473690033,-1.360383152961731,0.5539554357528687,0.27289143204689026,1.1277523040771484
s3://camilleb-projet8/donneesimages/Avocado/70_100.jpg,Avocado,4.229706764221191,-14.211567878723145,5.433435440063477,-4.1328935623168945,-6.73319673538208,-3.303490400314331,0.4284670650959015,2.9626429080963135,-5.611974716186523,3.4980294704437256,0.7472020387649536,0.3481726348400116,-2.3339123725891113,-0.04849374294281006,-1.1271945238113403,-0.8496038913726807,5.797325611114502,-0.2896440327167511,4.123613357543945,1.3667343854904175,0.7768611907958984,0.3927820324897766,-2.48510479927063,0.2741280496120453,-0.9208494424819946,-2.49151349067688,-0.7669516205787659,-1.9227452278137207,2.6066856384277344,2.496767044067383,-0.06137150898575783,-0.6438137888908386,2.6276755332946777,1.8541268110275269,-0.6647078394889832,-0.8949498534202576,1.0065702199935913,0.8289328217506409,0.8571702241897583,1.1577717065811157,0.45215508341789246,1.9695062637329102,-0.6730659008026123,0.06331092119216919,-0.5806390047073364,2.7771072387695312,-0.4599168598651886,-0.6136401295661926,-1.8944143056869507,0.012874064967036247,0.9050374031066895,1.9674549102783203,-0.25993815064430237,0.9359279870986938,0.6369633674621582,-1.3851195573806763,-0.7457805871963501,0.5503324270248413,0.16861096024513245
s3://camilleb-projet8/donneesimages/Apricot/55_100.jpg,Apricot,-3.19403338432312,-4.114046096801758,15.665390014648438,3.34311580657959,1.1522853374481201,-6.323868751525879,0.23009489476680756,-1.4014588594436646,-4.68758487701416,3.804945230484009,0.45312798023223877,1.2584943771362305,-0.9670214653015137,0.7830265760421753,-2.040207862854004,-0.18991273641586304,3.8044002056121826,-0.4125889241695404,2.5476245880126953,-0.49267446994781494,1.4516934156417847,-0.0052467212080955505,-1.9645576477050781,-0.9066529273986816,-1.889043927192688,-1.9125092029571533,-0.46287310123443604,0.6080142855644226,2.1528797149658203,3.0954368114471436,-0.29216164350509644,-0.3647255599498749,2.391364097595215,1.3540843725204468,0.15229715406894684,-1.0760586261749268,-0.06852228939533234,-0.7049777507781982,0.6640797257423401,1.6685158014297485,1.6128144264221191,1.8429027795791626,0.16549912095069885,-0.08449158072471619,1.118125319480896,2.438331127166748,-0.38707423210144043,-0.7439479231834412,-0.8793131709098816,0.5939598083496094,0.20060104131698608,1.1178741455078125,0.0719025731086731,0.6550570726394653,0.3240407407283783,-0.7379351854324341,-0.795219898223877,0.2847655713558197,0.8023684024810791
s3://camilleb-projet8/donneesimages/Apple Golden 1/82_100.jpg,Apple Golden 1,7.7791314125061035,-0.225239098072052,3.6150951385498047,5.170175552368164,-2.987975597381592,-8.909261703491211,-1.9111686944961548,0.39255064725875854,-6.6191792488098145,2.356534481048584,0.3410179615020752,-1.6344809532165527,1.4965323209762573,-2.934946298599243,-3.077094078063965,-2.2281816005706787,1.3377147912979126,-1.3923125267028809,5.049373149871826,0.30375444889068604,1.0854130983352661,1.1845760345458984,-4.49652624130249,1.1972627639770508,-2.125467300415039,-3.457397222518921,0.3853823244571686,-2.3018758296966553,1.4856127500534058,3.263294219970703,-0.3017314076423645,-0.5316407084465027,2.1356377601623535,0.8696465492248535,-1.0099602937698364,-1.804518222808838,0.429094523191452,-0.06740889698266983,0.16470341384410858,2.0066187381744385,2.512660264968872,2.006152629852295,1.3284920454025269,-1.6825013160705566,1.2449854612350464,2.2345848083496094,-1.1403636932373047,-0.48501056432724,-1.201364517211914,0.7046369910240173,0.9289348125457764,1.2649567127227783,0.09854333102703094,0.6701686382293701,0.2414887696504593,-1.1571745872497559,-0.5081051588058472,1.087011456489563,-0.2801723778247833
s3://camilleb-projet8/donneesimages/Apple Braeburn/r_35_100.jpg,Apple Braeburn,-12.469864845275879,-7.05507230758667,3.2789065837860107,1.331514596939087,-3.7068493366241455,-11.643424987792969,-0.6051457524299622,-1.2848323583602905,-6.48797082901001,1.5159080028533936,3.507063150405884,2.0806825160980225,-3.828433036804199,0.3355170488357544,-1.4134511947631836,-2.787893295288086,4.382741928100586,-1.5642364025115967,3.1194305419921875,-0.4451747238636017,1.6532713174819946,-0.9082555770874023,-1.8503587245941162,1.0132403373718262,0.3392878770828247,-2.6436877250671387,1.1494239568710327,-1.6764380931854248,2.6480040550231934,2.6307132244110107,-1.9088441133499146,-0.976787805557251,1.1828193664550781,2.7280519008636475,0.03224474936723709,-0.6445730924606323,0.062387868762016296,0.809872031211853,-1.1921054124832153,0.8864863514900208,1.3336347341537476,2.4066953659057617,0.5688486099243164,-0.6988042593002319,1.027285099029541,2.484227418899536,-1.2311722040176392,0.18451038002967834,-1.6982969045639038,0.5739410519599915,-0.22474873065948486,1.6798696517944336,-0.4770679175853729,0.7017822861671448,0.44136589765548706,-1.1204273700714111,0.1464829444885254,0.7493439316749573,0.5645648241043091
s3://camilleb-projet8/donneesimages/Apple Golden 1/r_64_100.jpg,Apple Golden 1,7.253916263580322,1.9204837083816528,4.992724895477295,4.050995349884033,-4.022472381591797,-9.039573669433594,2.123497486114502,-0.3653359115123749,0.799188494682312,1.45541512966156,0.740196168422699,1.1400154829025269,-1.8445231914520264,0.41327518224716187,-2.337453603744507,0.14008250832557678,5.548007488250732,-0.7260669469833374,3.038724422454834,0.05203358829021454,-0.5946219563484192,0.2529601752758026,-2.0955426692962646,-0.7351987957954407,0.0917457863688469,-2.453240394592285,1.1189219951629639,-2.07753324508667,1.6713006496429443,3.681554079055786,-0.4557132422924042,0.05658697336912155,2.9268977642059326,1.0400644540786743,0.01722271367907524,-1.8446075916290283,0.1065540462732315,1.3592561483383179,0.9150257706642151,1.460688591003418,2.2011423110961914,2.0818305015563965,0.5566926002502441,-1.3221635818481445,0.8750816583633423,1.7361925840377808,0.040022753179073334,0.17302082479000092,-0.818483829498291,0.952836275100708,0.959932267665863,2.0451486110687256,-0.0019445185316726565,0.26186561584472656,0.5331770181655884,-1.564568042755127,-0.15722502768039703,0.8568815588951111,1.0335816144943237
s3://camilleb-projet8/donneesimages/Apple Crimson Snow/140_100.jpg,Apple Crimson Snow,-8.812524795532227,-6.7054595947265625,0.1953619122505188,5.4468841552734375,2.6223297119140625,-10.16947078704834,0.3048020005226135,3.327993869781494,-3.5987231731414795,2.5853464603424072,-0.6705365777015686,-1.035849928855896,-2.4526264667510986,-0.3415820896625519,-2.1787424087524414,-1.3395028114318848,5.904602527618408,-0.860671877861023,3.1441848278045654,0.6852434873580933,-0.5917062759399414,-0.02078184485435486,-2.9394216537475586,1.9585514068603516,-1.7506659030914307,-2.5028018951416016,-0.31678304076194763,-0.6710089445114136,2.81158709526062,2.9679007530212402,1.3232871294021606,-0.018031228333711624,2.564093828201294,2.0546131134033203,0.5127449035644531,-0.6489966511726379,0.4408603310585022,-0.49432528018951416,-0.4397045373916626,1.1674503087997437,1.7126888036727905,2.412426710128784,0.3217359483242035,-1.114127278327942,1.0792573690414429,1.8320382833480835,-0.977762758731842,-0.08152003586292267,-1.273606777191162,0.5190505981445312,1.0582823753356934,1.5175232887268066,-0.4032840132713318,0.8364818692207336,0.38673174381256104,-1.0192795991897583,-0.2295202910900116,0.45491790771484375,0.7707849740982056
s3://camilleb-projet8/donneesimages/Avocado/r_46_100.jpg,Avocado,6.306922435760498,-17.763471603393555,4.740926265716553,-1.123023509979248,-1.1701198816299438,-11.326637268066406,-1.3110300302505493,-0.9939607381820679,-2.574488639831543,1.8550230264663696,-1.4303661584854126,1.9511255025863647,-1.6558117866516113,-0.9995462894439697,-2.855465888977051,-2.0866594314575195,4.159298896789551,-1.2888131141662598,-0.3820941746234894,0.7580406665802002,1.2374787330627441,0.7689439058303833,-4.0622639656066895,-0.9315040111541748,-0.852066159248352,-0.2575053572654724,0.6214419007301331,-1.6851662397384644,1.9622777700424194,2.509960174560547,1.0006290674209595,-1.217999815940857,1.2992981672286987,2.465270519256592,-0.48974791169166565,-0.8451130986213684,-1.17661452293396,-0.1325238049030304,0.11819612234830856,2.228480815887451,1.6376192569732666,1.516883134841919,1.4841002225875854,-0.35748833417892456,0.5343745350837708,2.8761279582977295,0.11754568666219711,-0.7438045144081116,-1.4882705211639404,1.394386649131775,1.2534706592559814,2.0425565242767334,-0.763641893863678,-0.553465723991394,0.30868977308273315,-0.6985547542572021,-1.613444209098816,1.4501570463180542,2.0067527294158936
s3://camilleb-projet8/donneesimages/Avocado/r_3_100.jpg,Avocado,6.394176483154297,-17.539344787597656,2.872283935546875,-0.3245028853416443,-0.9495386481285095,-12.297981262207031,-5.290471076965332,-0.13764256238937378,-3.640591859817505,4.895337104797363,-2.683846950531006,3.616799831390381,0.28049615025520325,1.5631263256072998,-1.3333863019943237,3.242875814437866,1.382999300956726,0.9273679852485657,5.051110744476318,0.6618029475212097,-1.5605782270431519,-0.18296436965465546,0.6407560706138611,-0.6389833688735962,-1.1901118755340576,-2.178159713745117,2.356022596359253,-1.2391217947006226,2.3004977703094482,1.579708218574524,0.5734914541244507,-0.4668985605239868,1.56796133518219,3.099973201751709,-0.5597315430641174,-2.8631744384765625,-2.118635892868042,-1.7650645971298218,-0.7200489044189453,1.9195482730865479,0.49493399262428284,3.018127679824829,-0.3132956624031067,-1.1816037893295288,0.27030616998672485,2.9806606769561768,-0.3807787001132965,0.7229434847831726,-0.48103412985801697,0.8809494376182556,1.841657042503357,1.1097503900527954,0.29374122619628906,-0.7333571910858154,-0.20580381155014038,-1.1022355556488037,-0.32530999183654785,1.3564167022705078,0.1300024390220642
s3://camilleb-projet8/donneesimages/Avocado/r_326_100.jpg,Avocado,6.586818218231201,-18.453332901000977,3.04856538772583,-1.6371210813522339,-1.8917032480239868,-13.832550048828125,-3.155778646469116,0.8143936395645142,-4.501704692840576,4.0807719230651855,-3.4503915309906006,4.367082595825195,0.3802236318588257,0.5056095123291016,-0.24283549189567566,1.662621021270752,1.261865258216858,0.05234520509839058,5.213107585906982,1.231435775756836,-0.8797585368156433,-0.9581282138824463,-0.5855039358139038,-0.2089269757270813,-1.1997195482254028,-1.6450783014297485,-1.073578953742981,0.21644994616508484,1.3376224040985107,3.303449869155884,0.10245147347450256,-1.9087547063827515,1.3402814865112305,1.3889565467834473,-0.40854373574256897,-0.47014614939689636,1.5669100284576416,1.1436502933502197,1.2905008792877197,0.03283793479204178,4.063932418823242,1.5751878023147583,0.9318986535072327,-0.8231393098831177,1.7647576332092285,1.5130420923233032,-1.1260275840759277,-1.4446086883544922,-1.3040379285812378,0.7536612749099731,0.6112593412399292,1.3934359550476074,0.2238519936800003,-0.002324210712686181,0.9389027953147888,-0.9710074663162231,1.4627379179000854,0.2607569396495819,0.5561143755912781
s3://camilleb-projet8/donneesimages/Apple Braeburn/74_100.jpg,Apple Braeburn,-13.2051420211792,-7.8236494064331055,1.5189217329025269,4.302410125732422,-4.366158962249756,-7.221654891967773,-1.3814022541046143,-0.7044891715049744,-1.9327442646026611,5.16005802154541,-0.005750078242272139,0.3043980896472931,0.3749110698699951,-1.4463058710098267,-0.8840752243995667,-1.9940484762191772,4.4689130783081055,0.5263822674751282,2.4506967067718506,0.6585426330566406,0.633633017539978,-0.47987812757492065,-1.8971465826034546,0.8157915472984314,-0.3883284628391266,-1.506730079650879,0.3625648319721222,-0.6101464033126831,1.591090202331543,2.6863174438476562,-0.7358560562133789,-2.0490458011627197,2.0699033737182617,1.7326531410217285,0.09225597232580185,-1.3585392236709595,0.37458401918411255,0.19114632904529572,0.16289353370666504,1.8981671333312988,1.5050053596496582,2.5820975303649902,0.693557858467102,-1.1886799335479736,0.5626115798950195,2.1747536659240723,-0.4198267161846161,-0.4947972893714905,-1.754920244216919,0.3806709349155426,0.7890216708183289,1.2020727396011353,0.06735587865114212,0.7107171416282654,0.0021764785051345825,-1.0478603839874268,0.07335155457258224,0.700981080532074,0.5847347378730774
s3://camilleb-projet8/donneesimages/Apple Braeburn/78_100.jpg,Apple Braeburn,-13.48812198638916,-8.249216079711914,1.5466108322143555,4.323205947875977,-4.051393508911133,-7.491521835327148,-1.1778639554977417,-0.7574827671051025,-2.356856346130371,4.902933120727539,-0.05676766857504845,0.1467375010251999,-0.18903370201587677,-1.2246602773666382,-0.3507913649082184,-1.7227832078933716,4.743974208831787,0.12803900241851807,2.5751795768737793,0.6551206111907959,0.6460780501365662,-0.47169357538223267,-2.3040244579315186,0.13010847568511963,-0.16695189476013184,-2.0173559188842773,-0.10969730466604233,-0.40971657633781433,2.1029624938964844,2.2073380947113037,-0.04769204184412956,-2.2373712062835693,2.2070744037628174,1.712377905845642,0.5037723779678345,-1.1994611024856567,0.1859763264656067,0.41674622893333435,0.2557205259799957,1.8684293031692505,1.1758451461791992,2.116295576095581,0.6598391532897949,-1.1499676704406738,0.22555464506149292,2.2510876655578613,0.019454335793852806,-0.6855401396751404,-1.4034063816070557,0.4040156900882721,0.7442141771316528,1.4055299758911133,0.27213624119758606,-0.042565908282995224,0.29830506443977356,-1.409227728843689,0.2963632047176361,0.6595209240913391,0.31553101539611816
s3://camilleb-projet8/donneesimages/Apricot/r_79_100.jpg,Apricot,-4.7905192375183105,-1.0617755651474,9.293713569641113,-1.635496735572815,-2.623298168182373,-11.571125030517578,-0.1813759207725525,4.973272323608398,-5.190163612365723,0.6811421513557434,1.258802890777588,2.6652257442474365,2.871654987335205,-3.789801597595215,-0.7285038828849792,-1.097868800163269,5.390512943267822,0.20385058224201202,2.534626007080078,1.6086986064910889,1.433594822883606,0.43227818608283997,-0.59662264585495,0.7802786827087402,-0.4750356078147888,-1.5520179271697998,0.5968427658081055,0.3977416455745697,3.016713857650757,3.5181074142456055,0.1294040083885193,-0.43383660912513733,0.3792066276073456,2.1550652980804443,-0.8190689086914062,-2.0994155406951904,-0.01834438554942608,0.6333712339401245,0.9632211923599243,2.3946025371551514,1.1831600666046143,2.3055968284606934,0.7948518991470337,-0.4457164704799652,1.9605995416641235,2.005993127822876,-0.5271733999252319,-0.368920236825943,-1.4758154153823853,0.6029109358787537,0.9009385704994202,1.3917845487594604,-0.15994399785995483,0.7072049379348755,0.6462249159812927,-1.451318383216858,-0.285165011882782,0.3579654395580292,0.6218085885047913
s3://camilleb-projet8/donneesimages/Apple Braeburn/68_100.jpg,Apple Braeburn,-14.148545265197754,-8.03399658203125,2.1987717151641846,4.162143230438232,-4.69655179977417,-7.916982650756836,-1.912860631942749,-0.737163782119751,-1.720094084739685,5.987375736236572,-0.1306590735912323,0.04016847535967827,0.40167179703712463,-0.774921715259552,-0.8410210609436035,-1.3664114475250244,4.789093971252441,-0.4685875475406647,2.5481810569763184,0.5614789128303528,1.0279810428619385,-0.22317320108413696,-1.9887936115264893,0.4477553367614746,-0.7350900769233704,-1.9713187217712402,-0.07771189510822296,-0.7627484202384949,2.285904884338379,2.916264772415161,-0.08115942776203156,-1.7392725944519043,2.048013925552368,1.4365630149841309,0.31562626361846924,-1.6542325019836426,-0.23697641491889954,0.5271747708320618,0.17621225118637085,2.093244791030884,1.4782564640045166,2.2722036838531494,0.001229962450452149,-0.9795857667922974,0.35974979400634766,2.3696343898773193,-0.21466147899627686,-0.5635281205177307,-1.7111159563064575,0.45043423771858215,0.9063900113105774,1.5947856903076172,0.49843737483024597,0.3903087377548218,0.2974362075328827,-1.5687503814697266,0.7397182583808899,0.3087519705295563,0.5504164695739746
s3://camilleb-projet8/donneesimages/Apricot/59_100.jpg,Apricot,-4.751926422119141,-5.258576393127441,16.317893981933594,4.228617191314697,1.2905548810958862,-6.937870025634766,-0.5405083298683167,-1.4312632083892822,-5.120550632476807,3.6002843379974365,0.6107274889945984,0.7977471351623535,-1.717390775680542,0.9282749891281128,-1.6575387716293335,-0.3819275200366974,4.23382043838501,-0.21376608312129974,2.8733227252960205,0.03504888340830803,1.6766988039016724,0.4744149148464203,-2.35036301612854,-0.38203805685043335,-1.390089988708496,-3.61257266998291,-0.44930151104927063,-0.05387361720204353,2.330852508544922,3.6037328243255615,-0.22875043749809265,-1.2740100622177124,2.42362642288208,2.0888874530792236,-0.09257427603006363,-0.9824080467224121,0.09298747032880783,-0.009798210114240646,0.23788896203041077,2.159226179122925,1.7021088600158691,2.620574712753296,0.6480546593666077,-0.6596173644065857,1.199546217918396,2.39289927482605,-0.6563100218772888,-0.6240862607955933,-1.2991536855697632,1.0363471508026123,0.4599582254886627,1.507725477218628,0.061555542051792145,0.33525726199150085,0.4840998649597168,-0.9824344515800476,0.5618682503700256,0.7820801734924316,0.7742875218391418
s3://camilleb-projet8/donneesimages/Apple Golden 1/89_100.jpg,Apple Golden 1,6.791711807250977,0.19488900899887085,2.5040104389190674,5.545619010925293,-3.2657041549682617,-6.611849784851074,-4.831899642944336,-0.07664801180362701,-5.0821943283081055,1.838150978088379,0.577562153339386,-0.26735812425613403,0.2501189112663269,-0.9546701908111572,-3.064089059829712,-2.639235734939575,2.9464797973632812,0.3090783357620239,4.045093536376953,-0.33703386783599854,0.003680484602227807,1.6369359493255615,-1.8709243535995483,0.13939537107944489,-1.0662397146224976,-2.856771945953369,-0.267621785402298,-1.4509929418563843,0.9081198573112488,2.8885841369628906,0.06404480338096619,-0.9289242029190063,1.4223800897598267,1.3471591472625732,-0.36279571056365967,0.38561323285102844,-0.43970823287963867,0.9344034194946289,0.0008339076302945614,3.1319782733917236,1.2816373109817505,2.776686668395996,0.042107339948415756,-1.3857264518737793,1.3917620182037354,1.0116502046585083,-1.0482505559921265,-0.9757163524627686,-1.9564259052276611,-0.020100630819797516,0.3897656798362732,1.4318987131118774,0.44137805700302124,-0.209683358669281,0.16933947801589966,-1.1375703811645508,-0.8852530717849731,0.6939286589622498,0.5698726177215576
s3://camilleb-projet8/donneesimages/Apple Golden 1/112_100.jpg,Apple Golden 1,6.740472316741943,0.5027098059654236,2.0368614196777344,6.026566505432129,-2.311558246612549,-8.011734008789062,-7.290866851806641,-0.027444379404187202,-6.122048854827881,2.0116782188415527,0.44837141036987305,-0.14500434696674347,-1.525660753250122,0.6563431620597839,-1.9223554134368896,-1.8153040409088135,6.865065574645996,1.0855088233947754,1.7048530578613281,0.2775464653968811,0.09090237319469452,0.4306866228580475,-0.08441808819770813,-1.0354151725769043,0.2864508330821991,-2.369875907897949,-0.053094517439603806,-0.2317802608013153,1.8083912134170532,2.9777565002441406,0.40942367911338806,-0.9210776686668396,1.54558265209198,1.3418453931808472,-0.7706408500671387,-1.7651172876358032,-0.2904582619667053,-0.21214452385902405,0.8399180769920349,1.5149403810501099,2.527132987976074,2.0791332721710205,0.46690383553504944,-0.522161602973938,0.7580488324165344,2.2490360736846924,-0.8245988488197327,-0.7153194546699524,-1.2565473318099976,1.0034077167510986,0.7283231019973755,1.392395257949829,-0.14661535620689392,0.4016861617565155,0.46312201023101807,-1.1356418132781982,0.2066453993320465,0.9843334555625916,0.6224808096885681
s3://camilleb-projet8/donneesimages/Apple Braeburn/r_3_100.jpg,Apple Braeburn,-10.64486312866211,-5.529231071472168,3.25899338722229,-3.29583740234375,-2.770775079727173,-11.071741104125977,-4.284990310668945,-3.8872787952423096,-3.7759389877319336,4.994073390960693,6.955972194671631,2.636584997177124,-7.026957035064697,-2.9164469242095947,-3.386215925216675,0.5247921943664551,4.499144077301025,-2.1556026935577393,3.370589256286621,3.2525062561035156,-1.0637578964233398,0.8027265071868896,-0.8114897608757019,1.3698400259017944,-1.215425729751587,-2.342785596847534,-0.14997918903827667,0.4060634672641754,1.426580548286438,1.7193032503128052,0.8107582330703735,-0.6771278381347656,2.2818193435668945,1.102128028869629,0.5506482124328613,-1.249277949333191,0.4494006931781769,0.06572500616312027,0.8419681787490845,2.7021872997283936,1.7331955432891846,1.8924601078033447,1.0357035398483276,-0.7604079842567444,0.3584616184234619,1.6175423860549927,-0.9657078385353088,-0.4224376678466797,-0.638119101524353,0.6799263954162598,0.22406817972660065,1.7384488582611084,0.7988677024841309,0.07923708111047745,0.5389354228973389,-1.0573972463607788,-0.9774585366249084,0.7091127634048462,0.3075132369995117
s3://camilleb-projet8/donneesimages/Apple Crimson Snow/r_46_100.jpg,Apple Crimson Snow,-5.11174201965332,1.0473909378051758,-0.6345618367195129,-7.451722145080566,2.420121669769287,-5.567563056945801,-2.3810062408447266,-3.4400253295898438,-2.947087049484253,1.216090440750122,-0.15458279848098755,0.528053879737854,0.31023451685905457,0.29102393984794617,-0.4252207577228546,-1.5385714769363403,5.642607688903809,-1.6892061233520508,2.9343578815460205,0.9502249956130981,0.20071178674697876,-0.2773132622241974,-2.4921517372131348,-0.40086662769317627,-1.0357921123504639,-3.188364028930664,-0.22814331948757172,-0.38470399379730225,0.6585491299629211,2.141991376876831,0.6010177135467529,-0.6546633839607239,1.7462424039840698,1.7191120386123657,0.4538227915763855,0.018742840737104416,0.7062579989433289,-0.3565388023853302,-0.1913924515247345,1.1466695070266724,1.496362566947937,1.399626612663269,1.18217134475708,-0.9362779259681702,0.5861870050430298,1.7739311456680298,-0.9115862250328064,-0.035615939646959305,-1.220057725906372,0.39605432748794556,0.5905632376670837,1.304754376411438,-0.07801700383424759,0.7256285548210144,0.11180082708597183,-0.5862329602241516,-0.5860320925712585,0.7056379914283752,-0.08617481589317322
